ZB=F,EUR=X,CHFUSD,GLD
160.1875,0.90294,1.005814,140.61
160.21875,0.8987,1.012863,140.46
159.4375,0.8964,1.015321,139.79
160.0625,0.89672,1.014281,140.2
160.09375,0.89853,1.010775,140.53
159.96875,0.89828,1.009999,141.53
159.375,0.90058,1.007709,141.86
158.28125,0.90218,1.005834,140.64
158.6875,0.90097,1.005268,140.25
159.59375,0.8997,1.005915,141.02
161.375,0.8965,1.01101,142.43
160.625,0.89629,1.013777,142.56
159.46875,0.89553,1.014363,142.15
157.875,0.89859,1.011849,139.85
158.96875,0.903,1.007658,140.45
156.65625,0.90331,1.007587,138.27
156.40625,0.907466,1.005429,137.39
156.5,0.90724,1.002838,137.06
157.0,0.90617,1.007039,137.43
157.625,0.90807,1.007394,137.98
158.65625,0.908,1.010438,138.56
158.3125,0.9074,1.011358,138.21
158.78125,0.90456,1.011137,138.62
159.34375,0.90315,1.01102,138.69
160.3125,0.902527,1.009785,138.76
159.71875,0.90262,1.009713,138.0
159.875,0.90368,1.007354,137.74
160.0625,0.90723,1.002406,137.08
160.59375,0.9079,1.003271,137.74
160.09375,0.90723,1.002416,137.01
159.75,0.90812,1.001643,137.86
158.1875,0.90752,0.99989,137.79
160.875,0.9026,1.008644,139.11
159.5,0.9021,1.013274,138.92
159.125,0.90228,1.01189,139.0
158.4375,0.90046,1.013171,137.62
158.78125,0.90425,1.009611,137.58
158.875,0.903751,1.012392,137.97
159.6875,0.90149,1.015775,138.92
157.5625,0.898,1.017915,138.43
159.03125,0.89397,1.015239,139.05
157.65625,0.89892,1.016302,139.04
157.625,0.89791,1.017087,139.01
156.84375,0.89675,1.020721,139.02
157.1875,0.89961,1.020398,139.38
156.25,0.8988,1.022286,139.52
155.875,0.90254,1.01804,139.95
156.375,0.9014,1.01888,141.27
156.46875,0.90127,1.021033,142.38
156.90625,0.90081,1.01888,142.33
156.25,0.89427,1.027,142.63
155.90625,0.892674,1.032386,142.9
156.59375,0.8912,1.033592,143.95
158.28125,0.89514,1.029654,145.86
157.84375,0.8959,1.029357,147.39
157.40625,0.893017,1.032524,147.97
156.375,0.89648,1.032173,146.86
156.8125,0.89983,1.027538,146.03
157.625,0.9,1.027622,146.91
157.25,0.89955,1.027601,145.82
157.90625,0.89801,1.030184,145.69
158.5,0.8984,1.034051,146.54
158.09375,0.896539,1.037667,146.31
157.28125,0.8977,1.036398,146.58
158.59375,0.90115,1.032652,146.74
158.8125,0.90207,1.032205,146.79
159.5625,0.90119,1.033699,147.12
160.625,0.90455,1.031459,147.98
162.03125,0.907,1.030992,148.99
161.3125,0.90746,1.031087,147.66
162.25,0.90723,1.02777,148.46
162.90625,0.9077,1.027559,148.47
163.53125,0.90669,1.031555,149.33
163.78125,0.90173,1.038033,148.36
162.09375,0.90392,1.035518,146.43
161.125,0.9052,1.031704,146.61
161.375,0.9089,1.027432,147.4
162.59375,0.9105,1.026167,147.79
163.15625,0.9133,1.023898,148.17
162.46875,0.9163,1.023437,147.66
161.6875,0.9158,1.02501,147.54
161.875,0.91946,1.022955,148.38
162.40625,0.922,1.021576,149.0
163.15625,0.9225,1.019992,150.91
162.96875,0.92632,1.017398,151.79
163.9375,0.925061,1.016777,152.41
164.96875,0.926956,1.016508,154.7
166.71875,0.92259,1.021617,156.09
167.6875,0.921727,1.020637,153.3
168.09375,0.918949,1.024695,153.97
168.5,0.91862,1.024181,154.0
171.375,0.90932,1.032258,148.38
172.21875,0.90487,1.037366,149.2
173.3125,0.89734,1.043732,153.89
173.40625,0.8944,1.046408,154.16
174.9375,0.89774,1.045369,157.49
180.96875,0.89096,1.057306,157.55
186.9375,0.87827,1.078225,157.81
180.9375,0.87735,1.077168,154.48
181.71875,0.883665,1.067452,153.93
180.25,0.88798,1.065019,147.79
177.9375,0.89406,1.058593,143.28
182.34375,0.89643,1.056747,141.64
175.0,0.8958,1.055376,143.56
169.28125,0.90781,1.042047,140.7
172.6875,0.91228,1.034522,138.04
177.3125,0.93832,1.011409,140.11
179.65625,0.93507,1.015156,146.3
178.84375,0.92897,1.018641,153.4
177.75,0.9257,1.020439,151.3
178.125,0.91831,1.024338,153.24
179.0625,0.90512,1.039868,152.25
180.71875,0.89774,1.052111,152.92
179.0625,0.90658,1.041667,148.05
181.125,0.9069,1.040031,149.45
181.53125,0.91294,1.034993,151.9
182.5625,0.92188,1.026462,152.65
180.5625,0.92533,1.023332,156.88
179.21875,0.9256,1.022537,156.04
178.28125,0.91784,1.031789,154.65
178.84375,0.9205,1.028997,158.69
178.125,0.91469,1.035368,161.41
177.6875,0.9155,1.034768,162.68
180.5625,0.9103,1.041754,161.85
181.40625,0.917002,1.036162,161.71
179.875,0.92094,1.031779,158.57
180.75,0.92022,1.033239,159.7
182.25,0.9204,1.033165,158.61
180.96875,0.92111,1.031172,161.73
181.40625,0.9251,1.028066,163.34
182.0,0.9279,1.024244,162.64
180.5625,0.9239,1.027221,161.56
181.84375,0.9238,1.024769,160.84
181.375,0.9228,1.026968,161.73
181.03125,0.91935,1.026799,158.8
180.65625,0.91362,1.034693,159.78
180.71875,0.91244,1.038961,160.34
180.28125,0.91707,1.03584,161.02
178.71875,0.92263,1.028172,158.95
181.125,0.92605,1.025431,161.39
179.6875,0.92275,1.027802,160.42
178.5,0.92255,1.029949,159.42
179.8125,0.92512,1.027865,160.04
180.65625,0.92193,1.031119,161.58
181.625,0.9239,1.029018,163.01
180.9375,0.92533,1.027644,163.93
178.15625,0.9241,1.028902,162.69
178.625,0.91616,1.029092,164.26
179.625,0.9151,1.029696,164.65
179.71875,0.9105,1.036592,162.25
180.25,0.913,1.030206,163.21
178.96875,0.917179,1.029379,160.89
179.46875,0.9106,1.035897,161.18
178.65625,0.9077,1.033026,161.72
180.0,0.9026,1.037344,162.91
179.375,0.8994,1.040994,163.66
178.96875,0.8988,1.040475,162.6
177.125,0.8937,1.039923,159.6
175.625,0.89,1.040193,161.28
174.125,0.882,1.046452,158.01
174.5,0.88343,1.040583,159.72
175.9375,0.88452,1.044365,161.26
177.53125,0.88244,1.051414,163.57
179.96875,0.87986,1.059625,162.39
178.78125,0.88589,1.059165,162.62
178.90625,0.88873,1.051049,162.33
177.28125,0.88201,1.053852,162.25
177.78125,0.88765,1.051381,162.56
179.0,0.88945,1.054063,162.24
179.125,0.891981,1.050751,164.03
177.28125,0.89465,1.0502,165.09
176.9375,0.88655,1.056122,166.48
177.875,0.88399,1.058683,165.9
178.21875,0.88882,1.054674,165.8
179.09375,0.8911,1.054741,166.54
179.03125,0.8908,1.055298,166.63
178.5625,0.88911,1.051469,167.37
178.125,0.89,1.056189,166.62
178.28125,0.88878,1.05734,166.98
177.96875,0.88911,1.058235,167.98
179.0,0.88395,1.061774,169.04
178.9375,0.8869,1.061233,170.09
180.375,0.8819,1.065984,169.63
179.8125,0.8859,1.063411,169.19
179.625,0.88417,1.063253,169.4
180.28125,0.881407,1.061842,170.19
179.71875,0.87637,1.064464,170.34
180.21875,0.875872,1.059311,168.73
179.71875,0.8778,1.05782,170.12
180.0,0.8739,1.065735,170.94
180.28125,0.8727,1.06519,173.0
180.625,0.867,1.072352,175.63
181.09375,0.8644,1.075963,177.18
181.09375,0.86236,1.080742,178.7
180.65625,0.85818,1.085894,182.23
181.4375,0.84967,1.087571,183.75
181.28125,0.85333,1.089562,185.13
182.3125,0.84869,1.095986,183.76
182.28125,0.8423,1.100715,185.43
181.59375,0.84873,1.09505,185.64
182.78125,0.8501,1.0898,189.59
182.09375,0.84635,1.095806,191.35
182.25,0.84226,1.101285,193.89
181.59375,0.842,1.098913,190.81
181.28125,0.8487,1.095608,190.15
179.125,0.85195,1.092299,179.94
178.78125,0.85204,1.090275,179.1
177.8125,0.847903,1.09672,183.33
177.84375,0.84627,1.099324,182.54
178.34375,0.8437,1.100715,186.5
178.8125,0.842,1.103509,188.18
178.4375,0.83697,1.107739,182.24
179.34375,0.844345,1.093267,183.5
179.59375,0.8422,1.102901,182.03
179.4375,0.8476,1.096732,181.0
178.53125,0.84785,1.096635,181.22
178.15625,0.84495,1.101358,183.36
176.40625,0.8444,1.102074,181.24
176.4375,0.84605,1.10011,184.39
177.375,0.83905,1.106684,184.83
178.0,0.83759,1.106317,185.05
178.875,0.8387,1.099662,182.62
179.53125,0.84407,1.097478,181.14
177.03125,0.84461,1.098853,181.64
177.9375,0.8459,1.091238,181.29
177.375,0.8496,1.089562,183.05
177.90625,0.847,1.096323,182.46
178.25,0.84571,1.098575,182.45
178.34375,0.8444,1.100207,183.89
178.15625,0.84246,1.100934,183.45
177.9375,0.84428,1.100679,183.97
178.125,0.84721,1.098201,182.96
177.65625,0.84401,1.10097,183.2
178.28125,0.8442,1.09755,179.52
176.6875,0.849762,1.092823,178.65
176.46875,0.85409,1.087075,174.79
176.96875,0.85774,1.08231,175.44
177.03125,0.85666,1.079051,174.94
176.84375,0.85945,1.077459,176.7
177.21875,0.85625,1.082556,178.19
176.28125,0.85164,1.087619,177.12
176.34375,0.8528,1.08613,178.7
175.90625,0.85143,1.088163,178.54
174.21875,0.85321,1.089443,179.41
174.6875,0.848,1.092836,177.3
173.65625,0.85196,1.089752,177.22
174.1875,0.8498,1.090779,177.85
174.03125,0.849834,1.090869,181.08
174.375,0.84625,1.098358,180.56
175.1875,0.8463,1.100098,177.72
175.375,0.85163,1.092681,178.27
175.25,0.8515,1.094906,178.92
174.90625,0.85418,1.093733,178.3
174.5,0.85357,1.092765,178.39
173.5,0.8497,1.098213,179.25
173.09375,0.84532,1.102901,180.6
172.34375,0.8436,1.104009,178.83
172.59375,0.84638,1.101807,178.64
173.59375,0.84399,1.10551,178.55
174.09375,0.84678,1.101443,179.02
174.03125,0.8486,1.100261,176.13
172.84375,0.85116,1.098189,175.4
172.46875,0.85626,1.092526,176.2
172.75,0.85895,1.090322,177.91
172.03125,0.8589,1.088408,178.92
174.4375,0.85018,1.098129,178.82
174.34375,0.85232,1.097213,182.93
173.3125,0.8462,1.105987,183.19
170.1875,0.84083,1.111951,175.08
170.0,0.8455,1.095662,175.66
170.65625,0.84611,1.09292,174.9
172.28125,0.848875,1.091004,175.96
172.1875,0.847214,1.093111,177.16
171.90625,0.84422,1.096395,177.15
172.5625,0.84321,1.096047,176.5
172.53125,0.84291,1.097695,175.49
173.25,0.84405,1.09666,175.16
174.0625,0.84271,1.097764,175.69
173.46875,0.84271,1.098261,172.23
172.90625,0.8444,1.095963,169.59
172.875,0.8403,1.097936,169.51
173.875,0.839208,1.103241,167.79
173.78125,0.83532,1.105913,166.67
171.6875,0.83765,1.100994,170.18
171.21875,0.8282,1.111716,171.46
171.90625,0.82545,1.117805,172.81
170.75,0.82334,1.122624,172.32
171.5625,0.82499,1.121403,174.89
172.09375,0.82555,1.122878,175.5
171.5,0.8257,1.125457,172.5
172.46875,0.8279,1.124404,172.17
172.625,0.823432,1.128849,172.49
172.65625,0.824171,1.125442,171.54
171.90625,0.82312,1.12793,173.94
171.96875,0.822754,1.129382,174.9
171.71875,0.8197,1.129446,176.74
171.1875,0.81548,1.130301,176.44
171.5,0.81859,1.129331,175.88
173.03125,0.8172,1.129331,174.49
172.0625,0.82057,1.126304,175.65
172.75,0.82025,1.126253,176.35
172.75,0.81933,1.124316,175.71
172.65625,0.8181,1.125746,176.35
172.84375,0.81613,1.131094,177.7
173.1875,0.813015,1.134327,178.36
173.03125,0.81628,1.132375,182.33
172.0,0.81622,1.134765,182.87
169.71875,0.81299,1.138719,179.9
169.21875,0.8103,1.138861,179.48
168.75,0.8149,1.129752,173.34
168.34375,0.8206,1.126583,173.0
168.1875,0.822321,1.124075,174.12
169.375,0.819075,1.128796,173.37
168.21875,0.8222,1.127523,173.28
168.8125,0.82296,1.125809,171.13
168.96875,0.828,1.12246,172.58
169.0,0.8238,1.126126,175.39
168.4375,0.82538,1.124505,175.28
168.875,0.821943,1.129484,173.9
169.96875,0.82173,1.129531,174.05
169.875,0.8233,1.126101,173.62
170.4375,0.822166,1.127777,172.52
169.5625,0.8261,1.124986,172.68
168.71875,0.82508,1.125354,172.61
169.0,0.82482,1.121881,174.23
168.4375,0.82859,1.115474,172.11
167.84375,0.83063,1.114206,171.85
167.46875,0.8304,1.113164,168.15
166.71875,0.83565,1.106158,169.81
167.125,0.82996,1.112372,171.52
167.125,0.829628,1.112843,172.08
167.53125,0.825083,1.120574,172.71
167.25,0.825,1.123285,171.21
166.15625,0.8243,1.123444,170.69
164.09375,0.824253,1.123805,168.24
164.40625,0.82696,1.119548,166.33
164.5,0.830013,1.113053,166.32
163.09375,0.827,1.116308,167.01
162.375,0.82465,1.115213,169.51
162.15625,0.821909,1.116458,169.12
161.53125,0.8229,1.10485,169.0
159.6875,0.8216,1.103022,165.82
160.75,0.82234,1.104277,161.81
160.71875,0.82716,1.10205,161.53
161.0,0.8298,1.093016,162.41
160.0625,0.82744,1.092896,160.62
158.625,0.82983,1.087311,159.04
158.75,0.83558,1.076102,159.14
158.28125,0.83853,1.075038,157.49
159.3125,0.84376,1.068604,160.84
159.6875,0.840484,1.077424,161.66
159.4375,0.8385,1.075616,161.52
157.125,0.8343,1.081479,161.49
157.625,0.83682,1.076119,162.2
157.375,0.83852,1.078051,162.35
156.6875,0.84022,1.081315,163.51
155.53125,0.83453,1.084316,162.56
155.59375,0.83905,1.078376,163.24
156.84375,0.84153,1.075223,163.0
156.15625,0.83801,1.083189,161.81
156.75,0.84458,1.070068,162.37
156.6875,0.84652,1.068388,161.78
155.96875,0.84914,1.064385,162.24
154.78125,0.84832,1.064339,160.31
155.03125,0.849545,1.065076,157.57
154.59375,0.85298,1.061921,159.96
156.21875,0.8526,1.059434,161.98
155.59375,0.84975,1.061571,161.92
156.53125,0.8461,1.06833,163.22
156.375,0.84216,1.073653,162.76
156.78125,0.8422,1.076079,164.51
156.5,0.83923,1.082064,163.27
156.28125,0.8403,1.080742,162.28
157.15625,0.8393,1.084481,163.43
156.875,0.83653,1.086838,162.72
159.0,0.8343,1.083776,165.35
158.0,0.8353,1.084725,166.35
157.5,0.83546,1.086307,165.89
158.15625,0.8302,1.093255,166.48
158.125,0.83109,1.091822,168.13
158.4375,0.83072,1.090834,167.04
158.28125,0.83231,1.090465,166.4
158.4375,0.82714,1.094224,166.84
157.4375,0.8277,1.093326,166.42
157.5,0.827109,1.094044,166.91
157.1875,0.824,1.100473,166.22
157.25,0.8246,1.10011,165.66
157.625,0.83141,1.09541,167.81
158.0,0.8291,1.097045,166.58
158.125,0.83229,1.094811,167.27
158.625,0.83278,1.095158,170.06
157.96875,0.8286,1.101819,171.59
157.53125,0.82162,1.110556,172.11
156.9375,0.82366,1.110642,172.14
155.59375,0.823418,1.10639,170.43
156.1875,0.827917,1.100594,171.13
156.8125,0.828,1.103826,172.69
156.78125,0.82302,1.109632,174.7
156.6875,0.82258,1.107015,175.04
156.0625,0.818063,1.114293,175.16
157.0,0.8215,1.106097,175.96
157.25,0.81797,1.114455,176.04
157.6875,0.8208,1.11433,176.35
158.59375,0.81869,1.114827,177.95
158.53125,0.816387,1.11657,177.64
157.78125,0.82017,1.113921,177.71
158.125,0.82013,1.114765,178.38
157.71875,0.81747,1.11309,177.9
158.09375,0.81848,1.114852,178.77
157.65625,0.81901,1.113338,175.27
159.0625,0.824198,1.106807,177.16
158.8125,0.8218,1.112223,177.87
159.59375,0.8201,1.114206,177.32
160.375,0.8215,1.115076,176.98
160.90625,0.820883,1.11657,177.74
160.8125,0.82152,1.117756,175.74
160.1875,0.82575,1.113943,174.71
160.125,0.82493,1.112223,174.05
159.40625,0.8246,1.112966,171.11
161.3125,0.83364,1.100679,165.85
162.53125,0.83939,1.08974,164.93
161.625,0.8422,1.084023,166.95
159.9375,0.83945,1.088554,166.25
159.78125,0.83775,1.088625,166.14
159.9375,0.838,1.089194,166.04
158.75,0.8382,1.08917,166.59
160.0625,0.83737,1.090881,166.58
160.09375,0.8383,1.087417,164.83
160.75,0.8402,1.085894,165.63
160.1875,0.8434,1.08114,166.2
160.90625,0.84415,1.08003,167.29
162.09375,0.8429,1.084481,168.12
163.28125,0.8457,1.081467,168.76
163.9375,0.847932,1.080614,168.65
162.625,0.844024,1.093207,169.21
162.5,0.84225,1.094044,169.0
161.4375,0.8428,1.092872,169.22
162.59375,0.84923,1.088376,171.04
163.90625,0.84507,1.093267,171.07
163.8125,0.84661,1.089562,169.41
166.15625,0.846453,1.088696,169.61
165.40625,0.8479,1.088732,169.39
164.03125,0.8486,1.085505,168.76
164.5,0.84798,1.089835,169.09
164.03125,0.84942,1.087997,168.56
164.125,0.84937,1.087512,168.16
165.0,0.8469,1.092347,168.44
164.375,0.8458,1.093613,169.29
164.15625,0.84417,1.099505,171.17
164.71875,0.840831,1.104094,169.82
166.0,0.84267,1.103862,169.61
166.0,0.84213,1.104643,169.49
166.1875,0.8425,1.106415,169.53
165.6875,0.84478,1.103266,168.86
164.1875,0.8449,1.103144,164.64
163.6875,0.8511,1.09218,161.72
163.21875,0.8519,1.086248,161.77
163.03125,0.853,1.083471,164.0
162.90625,0.851651,1.085234,164.04
164.40625,0.85206,1.083353,166.39
165.125,0.84784,1.092419,167.22
165.125,0.8489,1.09589,166.97
165.0625,0.85399,1.093195,167.1
165.8125,0.85446,1.089847,166.61
165.75,0.856414,1.088234,166.7
165.8125,0.85488,1.09037,168.73
165.03125,0.85146,1.096131,168.65
163.9375,0.85084,1.09517,167.48
164.0625,0.8493,1.094523,167.67
164.5,0.8506,1.089396,170.19
165.03125,0.847529,1.097454,169.35
164.53125,0.84768,1.090299,169.69
164.78125,0.84672,1.092538,169.7
164.96875,0.84453,1.092279,169.25
164.46875,0.842,1.093506,171.06
163.46875,0.8421,1.09304,167.71
164.15625,0.84434,1.087607,167.29
165.125,0.846088,1.084787,168.03
164.28125,0.8456,1.091096,167.18
164.71875,0.8466,1.089159,167.74
165.875,0.8466,1.084599,168.82
165.40625,0.8471,1.086862,167.83
164.96875,0.846024,1.087299,164.03
164.15625,0.8498,1.07833,163.77
165.4375,0.85252,1.072915,164.94
165.375,0.8525,1.07797,166.04
163.75,0.85303,1.082837,165.42
162.15625,0.8556,1.079564,163.51
160.96875,0.85177,1.081666,163.3
160.6875,0.85302,1.081701,163.64
159.3125,0.854935,1.080393,162.05
159.09375,0.8557,1.076241,161.32
159.21875,0.86195,1.070377,164.22
160.34375,0.86397,1.072409,164.59
160.125,0.86153,1.075766,165.36
159.15625,0.8607,1.081128,164.59
159.46875,0.86236,1.077122,165.03
158.4375,0.8654,1.077935,164.16
157.75,0.86507,1.077122,164.23
157.46875,0.8646,1.07776,163.92
158.5625,0.86552,1.078109,164.66
159.65625,0.867,1.074737,167.59
160.09375,0.8621,1.082485,168.0
159.375,0.8627,1.081818,165.33
159.5625,0.86229,1.082802,164.92
158.28125,0.86104,1.083097,165.45
158.125,0.8597,1.083424,166.9
157.75,0.858,1.088376,166.75
158.28125,0.86019,1.089194,167.77
158.53125,0.8591,1.091044,168.93
158.96875,0.8612,1.087087,167.68
160.96875,0.8622,1.087429,168.12
160.5,0.86206,1.089325,168.08
160.84375,0.8559,1.097045,166.65
160.375,0.8653,1.091536,167.52
160.78125,0.8621,1.099699,167.16
160.46875,0.8636,1.093374,165.77
161.15625,0.8609,1.097321,167.65
162.875,0.8654,1.095674,169.84
162.28125,0.86439,1.096527,170.45
163.71875,0.8627,1.094954,171.29
162.125,0.8624,1.098056,173.15
161.78125,0.87063,1.089538,174.12
161.375,0.8733,1.085529,174.45
160.25,0.874,1.085658,174.18
160.0,0.87978,1.080672,172.92
160.4375,0.8833,1.074911,174.5
160.9375,0.8833,1.076971,173.94
161.8125,0.87963,1.08038,172.61
160.3125,0.88686,1.076079,168.74
159.375,0.88951,1.072616,167.28
160.0,0.88929,1.071363,167.12
162.875,0.89209,1.069198,166.85
162.0,0.88549,1.081876,166.62
163.6875,0.88547,1.083576,165.5
163.9375,0.88259,1.087548,166.16
163.90625,0.88343,1.086248,165.24
165.71875,0.88447,1.087193,166.63
164.09375,0.88458,1.088743,166.22
163.46875,0.886,1.080497,166.81
162.375,0.8868,1.081783,166.9
162.84375,0.8814,1.086957,165.88
162.875,0.88548,1.082497,166.58
164.03125,0.88403,1.085694,167.0
163.78125,0.8861,1.084152,165.44
163.3125,0.888,1.082251,166.15
163.6875,0.88568,1.081736,168.16
164.125,0.88229,1.088329,167.8
163.53125,0.8894,1.083083,167.09
161.9375,0.88672,1.084928,167.02
161.375,0.88593,1.0834,168.59
160.46875,0.8827,1.087619,168.97
160.75,0.88306,1.088399,169.37
160.65625,0.88261,1.090322,168.64
159.375,0.8838,1.090631,168.59
159.875,0.88027,1.094571,169.8
160.4375,0.883,1.094451,170.96
157.90625,0.87924,1.096521,168.33
156.8125,0.88478,1.088933,169.57
156.375,0.88624,1.091453,169.06
155.9375,0.8839,1.090049,166.99
155.125,0.8852,1.085305,167.75
155.34375,0.88075,1.088329,168.26
155.9375,0.88258,1.078516,170.29
156.03125,0.87978,1.082837,170.74
156.53125,0.874,1.093924,170.16
155.34375,0.87282,1.097647,169.67
153.6875,0.87638,1.0942,169.39
154.5625,0.88264,1.090429,172.08
154.46875,0.88157,1.09218,171.65
155.9375,0.88388,1.090703,171.09
155.90625,0.88172,1.095722,172.03
155.25,0.88307,1.093984,172.58
154.34375,0.8846,1.089626,169.79
155.40625,0.8894,1.082311,167.6
155.75,0.8971,1.074264,167.1
155.625,0.89667,1.073964,168.09
155.3125,0.8905,1.078656,168.23
156.0,0.887,1.085847,168.84
154.90625,0.88496,1.088187,168.6
153.25,0.87445,1.08652,168.86
153.5,0.87297,1.080941,170.11
152.78125,0.8739,1.083365,170.63
153.28125,0.87556,1.081081,171.21
151.65625,0.87554,1.081993,170.56
152.65625,0.876,1.080322,173.81
151.75,0.87989,1.081408,174.74
150.75,0.88446,1.081654,173.08
150.84375,0.88053,1.080567,174.86
151.96875,0.8791,1.085069,177.25
153.03125,0.87978,1.087429,177.12
152.96875,0.8842,1.092049,177.49
152.5625,0.88268,1.085117,178.29
152.4375,0.88451,1.090013,177.14
152.25,0.8936,1.0801,176.55
154.59375,0.89437,1.079218,178.38
157.03125,0.89159,1.089918,181.62
154.5625,0.89825,1.08866,179.73
154.90625,0.8999,1.086342,180.8
157.21875,0.9036,1.089443,183.68
157.625,0.91958,1.086768,186.41
155.09375,0.92036,1.080555,191.51
153.6875,0.91758,1.075778,185.82
152.8125,0.90303,1.079342,186.4
153.15625,0.90794,1.075986,185.09
150.71875,0.91474,1.069782,182.3
150.125,0.91381,1.065757,178.89
150.15625,0.91163,1.062948,180.01
149.8125,0.90728,1.062067,180.89
150.78125,0.90094,1.068353,179.3
148.09375,0.90554,1.071892,180.67
146.96875,0.90767,1.070801,179.36
149.53125,0.90664,1.071341,181.81
149.34375,0.90857,1.074437,183.13
147.0625,0.9083,1.075859,182.38
147.625,0.91059,1.073802,179.06
148.9375,0.9096,1.071042,179.14
149.4375,0.90159,1.073941,180.58
150.0625,0.89591,1.083459,180.65
149.8125,0.90315,1.083201,179.5
148.875,0.9052,1.08003,180.37
146.40625,0.91109,1.07968,179.24
145.4375,0.91689,1.075732,179.66
144.25,0.91758,1.071754,180.34
143.15625,0.9204,1.070114,181.47
142.0625,0.9187,1.070389,182.37
142.4375,0.91929,1.073768,183.77
143.1875,0.92369,1.072225,184.65
141.0625,0.91772,1.070836,184.04
140.1875,0.92462,1.061188,184.61
139.46875,0.92749,1.058649,181.82
141.03125,0.9264,1.050354,182.71
140.0625,0.92167,1.053741,182.06
140.09375,0.92292,1.048548,180.29
141.53125,0.92498,1.046463,177.05
142.4375,0.93334,1.043525,177.32
141.53125,0.93953,1.039253,175.98
141.21875,0.94741,1.032343,176.93
140.6875,0.952,1.029124,176.91
139.09375,0.94913,1.026515,173.63
140.0,0.95156,1.022662,174.09
140.15625,0.9498,1.021701,175.8
137.28125,0.9414,1.027549,175.13
136.3125,0.94879,1.015022,175.42
136.9375,0.94947,1.010785,172.88
138.59375,0.94645,1.007354,171.42
139.625,0.9494,1.004319,172.82
140.9375,0.95125,1.005571,170.17
139.09375,0.96343,0.996959,168.79
139.90625,0.96148,0.997775,170.4
138.65625,0.95795,0.998283,169.33
140.3125,0.94806,1.006239,169.42
140.59375,0.95486,1.013028,171.91
141.78125,0.94527,1.028616,172.03
140.3125,0.94609,1.025652,172.83
141.90625,0.93615,1.03525,174.13
141.84375,0.9314,1.04145,173.08
141.6875,0.93575,1.040009,172.76
141.9375,0.93171,1.043231,172.85
140.4375,0.9282,1.043591,171.14
139.625,0.93161,1.042188,172.23
139.75,0.9386,1.038314,174.35
139.1875,0.93014,1.044452,172.58
137.71875,0.93231,1.03922,171.82
139.0,0.93533,1.029548,172.94
138.0,0.9347,1.027232,172.78
138.09375,0.93304,1.021617,172.23
136.65625,0.94169,1.019992,174.54
133.59375,0.95329,1.010663,169.93
132.375,0.96014,1.003346,168.57
133.40625,0.9578,1.0005,170.77
134.65625,0.95637,1.005409,172.69
135.8125,0.94815,1.034404,171.27
134.59375,0.9505,1.034019,170.63
135.96875,0.94943,1.035175,171.31
137.09375,0.9466,1.039771,170.26
136.03125,0.95056,1.040193,170.09
135.3125,0.94642,1.044616,169.9
135.15625,0.9451,1.04585,169.62
136.9375,0.95025,1.045271,169.49
138.625,0.95725,1.04802,168.46
139.34375,0.95441,1.047022,168.32
141.15625,0.95848,1.040767,164.75
139.78125,0.97488,1.032527,162.14
138.40625,0.9817,1.030715,162.23
136.84375,0.9833,1.026905,162.3
138.71875,0.98366,1.022777,161.43
139.34375,0.99527,1.017563,160.83
140.34375,0.9967,1.018465,161.6
139.5625,0.99674,1.019576,159.33
140.03125,0.99744,1.017294,159.01
139.25,0.99046,1.02501,159.16
138.5625,0.98569,1.023018,159.54
138.5,0.97739,1.032205,158.04
140.34375,0.98205,1.029368,160.27
142.0625,0.97837,1.034982,160.67
141.40625,0.98037,1.038422,160.23
142.125,0.978,1.037032,160.04
142.75,0.98721,1.039242,161.67
143.15625,0.9795,1.043634,163.64
144.0,0.98113,1.047757,164.1
144.6875,0.9796,1.049241,165.03
142.96875,0.97453,1.052521,164.05
142.84375,0.98467,1.043319,164.45
143.6875,0.98448,1.040377,167.17
141.21875,0.97582,1.04813,165.29
142.5625,0.9832,1.039242,166.69
142.375,0.98062,1.047252,167.2
141.9375,0.97961,1.048031,166.78
140.0,0.9708,1.061233,166.34
140.59375,0.9693,1.062338,167.87
141.53125,0.975,1.061797,165.71
141.21875,0.98406,1.057127,165.42
140.3125,0.98322,1.053008,164.35
140.4375,0.9823,1.051149,163.92
138.46875,0.99109,1.04538,162.72
137.90625,0.99649,1.04297,161.64
137.5,1.00609,1.04,162.77
136.4375,1.00332,1.036936,163.25
137.8125,1.0031,1.034704,163.75
137.6875,1.00288,1.037721,161.76
136.5625,1.00617,1.032524,161.86
136.78125,0.9986,1.033998,160.51
136.40625,0.9975,1.026778,159.27
134.125,0.99611,1.021377,157.87
135.15625,1.00479,1.019067,159.26
133.0,1.0048,1.022077,158.33
134.1875,1.01031,1.015723,159.94
133.8125,1.00043,1.023583,158.98
133.46875,0.9988,1.032365,159.82
132.84375,0.99291,1.041754,160.63
132.375,0.98721,1.049538,158.54
132.4375,1.0018,1.041309,157.93
131.875,1.0016,1.039616,154.98
131.625,1.00117,1.039717,155.84
131.375,0.99777,1.038195,155.96
130.28125,0.99705,1.037248,155.07
130.21875,1.00293,1.037667,155.79
128.21875,1.01722,1.033122,155.7
128.78125,1.0161,1.024905,153.01
126.5,1.032,1.017905,151.23
124.8125,1.0391,1.007932,151.54
127.6875,1.04208,1.008553,154.69
127.0625,1.03006,1.022892,154.66
126.40625,1.01734,1.025715,154.67
128.3125,1.02117,1.014559,158.43
128.65625,1.01708,1.007496,160.7
126.78125,1.00157,1.021774,159.81
